CustomerKey,Gender,Name,City,State Code,State,ZipCode,Country,Continent,Birthday
291425,Male,Louie Morales,MONTREAL,QC,Quebec,H3C 5K4,Canada,North America,1954-05-29
291743,Female,Doris Welch,SAYABEC,QC,Quebec,G0J 3K0,Canada,North America,1968-05-26
291843,Male,Harold Perez,BONAVENTURE,QC,Quebec,G0C 1E0,Canada,North America,1975-12-07
291985,Female,Ann Collins,TORONTO,ON,Ontario,M2J 3T7,Canada,North America,1965-05-15
292054,Male,Danny Chappel,TORONTO,ON,Ontario,M5T 1T4,Canada,North America,1999-07-24
292203,Female,Elizabeth Evans,TORONTO,ON,Ontario,M4P 1A6,Canada,North America,1959-07-06
292261,Male,Douglas Helton,ST CATHARINES,ON,Ontario,L2R 3H6,Canada,North America,1993-06-26
292301,Female,Denise Watkins,WOLFE ISLAND,ON,Ontario,K0H 2Y0,Canada,North America,1948-06-07
292395,Male,Richard Yee,BAIE STE CATHERINE,QC,Quebec,G0T 1A0,Canada,North America,1993-07-21
292420,Male,Randy Blodgett,RED DEER,AB,Alberta,T4N 2A6,Canada,North America,1988-03-13
292643,Female,Shawn Dunning,VICTORIA,BC,British Columbia,V8W 2H9,Canada,North America,1972-07-30
292797,Female,Elissa Paulson,BARRIE,ON,Ontario,L4M 3B1,Canada,North America,1998-01-18
292812,Male,Jeffrey Warner,PORT COQUITLAM,BC,British Columbia,V3C 4S7,Canada,North America,1954-09-12
292894,Female,Lillian Canada,BARRIE,ON,Ontario,L4M 3B1,Canada,North America,2001-01-15
292911,Female,Barbara Lopez,NORTH BAY,ON,Ontario,P1B 2Y7,Canada,North America,1967-05-16
293139,Female,Jody Osterberg,TORONTO,ON,Ontario,M5J 2N1,Canada,North America,1950-09-10
293152,Male,Timothy Skaggs,ROSSLAND,BC,British Columbia,V0G 1Y0,Canada,North America,1939-08-12
293167,Male,David Edgington,VILLAGE GREEN,PE,Prince Edward Island,C1B 3V3,Canada,North America,1964-09-07
293369,Male,Glenn Huerta,SALMON ARM,BC,British Columbia,V0E 2T0,Canada,North America,1989-07-30
293556,Female,Jean Dick,WEAGAMOW,ON,Ontario,P0V 2Y0,Canada,North America,1954-10-25
293746,Female,Sharon Coburn,VANCOUVER,BC,British Columbia,V5M 3M5,Canada,North America,1946-05-11
293936,Female,Janice Perkins,MONTREAL,QC,Quebec,H3B 2M1,Canada,North America,1979-05-25
294123,Female,Silvia Alexander,BOUCHERVILLE,QC,Quebec,J4B 5B1,Canada,North America,1941-03-19
294189,Male,Robert Hernandez,BROCK,SK,Saskatchewan,S4P 3Y2,Canada,North America,1981-05-14
294210,Female,Jodie Bell,OTTAWA,ON,Ontario,K1Z 7B5,Canada,North America,1942-12-31
294433,Male,Michael Cox,VICTORIA,BC,British Columbia,V8W 2H9,Canada,North America,1977-04-21
294505,Male,Nicholas Nadeau,ABBOTSFORD,BC,British Columbia,V2S 2H7,Canada,North America,1980-05-09
294837,Female,Peggy Vanish,OTTAWA,ON,Ontario,K1Z 7B5,Canada,North America,1979-03-05
294871,Female,Rachel Fredette,BUCKINGHAM,QC,Quebec,J8L 1P1,Canada,North America,1937-03-05
294877,Female,Holly Novello,TORONTO,ON,Ontario,M9V 2X5,Canada,North America,1999-07-23
295061,Male,James Dejesus,TORONTO,ON,Ontario,M8Z 4H4,Canada,North America,1978-02-12
295071,Male,Nathan Wagner,CHALK RIVER,ON,Ontario,K0J 1J0,Canada,North America,1978-01-27
295102,Female,Dawn Mayfield,WEYBURN,SK,Saskatchewan,S7K 1W8,Canada,North America,1943-01-15
295279,Male,Damien Bush,FORT MCMURRAY,AB,Alberta,T9H 3J9,Canada,North America,1999-08-22
295597,Male,Ralph Martin,WINNIPEG,MB,Manitoba,P3C 0C4,Canada,North America,1967-10-31
296522,Male,James Rice,VANCOUVER,BC,British Columbia,V6B 3K9,Canada,North America,1986-03-08
296584,Male,Edwin Cook,MAHONE BAY,NS,Nova Scotia,B0J 2C0,Canada,North America,1989-06-07
296620,Female,Felicia Moberly,TORONTO,ON,Ontario,M1L 3K7,Canada,North America,1964-04-15
297418,Female,Sherie Gibbs,MALTON,ON,Ontario,L4T 1A8,Canada,North America,1992-02-24
297462,Male,Heath Byrd,KITCHENER,ON,Ontario,N2H 5A5,Canada,North America,1950-01-14
297674,Male,Fred Jenkins,MONTREAL,QC,Quebec,H3C 5K4,Canada,North America,1985-02-26
298153,Female,Marie Samson,BURNABY,BC,British Columbia,V5A 2Z6,Canada,North America,1961-11-17
298606,Female,Rosario Gomez,PROVOST,AB,Alberta,T0B 3S0,Canada,North America,1943-03-04
298661,Male,Jerry Grantham,TAYLOR,BC,British Columbia,V0C 2K0,Canada,North America,1965-05-02
299057,Female,Jackie Braun,BLACK LAKE,QC,Quebec,S0J 0H0,Canada,North America,1957-01-29
299061,Male,Patrick Reid,PRINCE GEORGE,BC,British Columbia,V2L 5E5,Canada,North America,1971-06-02
299334,Female,Laurie Pooley,TORONTO,ON,Ontario,M5J 2N1,Canada,North America,1989-05-22
299724,Female,Rebecca Kruse,EDMONTON,AB,Alberta,T5J 3N2,Canada,North America,1977-03-16
299741,Female,Marilyn Lundy,KASLO,BC,British Columbia,V0G 1K0,Canada,North America,2001-03-11
299823,Female,Karen Brown,REGINA,SK,Saskatchewan,S4P 3V2,Canada,North America,1996-11-02
299860,Female,Ellen Daniel,CASSIAR,BC,British Columbia,V0C 1E0,Canada,North America,1974-05-22
300044,Male,Derrick Flaherty,STREETSVILLE,ON,Ontario,L5M 1X2,Canada,North America,1942-06-05
300324,Male,Andres Morales,CALGARY,AB,Alberta,T2T 2Y6,Canada,North America,1982-08-23
300336,Female,Marquita Lundberg,SAULT STE MARIE,ON,Ontario,P6A 1Z2,Canada,North America,1983-03-12
300409,Male,Frank Loden,TORONTO,ON,Ontario,M5H 1P6,Canada,North America,1975-12-07
300543,Male,Gail George,NAMPA,AB,Alberta,T0H 2R0,Canada,North America,1950-02-14
300736,Male,James McMillen,COBOURG,ON,Ontario,K9A 1J1,Canada,North America,1991-06-14
300844,Male,Christian Larsen,NIAGARA FALLS,ON,Ontario,L2E 4E6,Canada,North America,1946-04-21
301063,Female,Patricia Jones,OTTAWA,ON,Ontario,K1P 5M7,Canada,North America,1956-05-30
301425,Female,Shawna Vick,TORONTO,ON,Ontario,M5H 1P6,Canada,North America,1947-07-07
301503,Male,Richard Hopkins,BURNABY,BC,British Columbia,V5G 1J9,Canada,North America,1944-07-07
301521,Female,Rebbecca Gayle,HERSCHEL,SK,Saskatchewan,S4P 3Y2,Canada,North America,1984-04-10
301704,Female,Barbara Navarro,TROIS RIVIERES,QC,Quebec,G9A 5S8,Canada,North America,1949-08-06
301736,Female,Josephine McDaniel,MONTREAL,QC,Quebec,H3C 5K4,Canada,North America,1951-02-13
301925,Female,Maryann Johnson,ST ALBERT,AB,Alberta,T8N 1C7,Canada,North America,1999-08-07
302130,Male,Scott Ramirez,TORONTO,ON,Ontario,M1S 1T4,Canada,North America,1992-04-12
302229,Male,James Frey,GIBSONS,BC,British Columbia,V0N 1V0,Canada,North America,1939-05-15
302416,Female,Patti Wright,BURLINGTON,ON,Ontario,L7R 2G6,Canada,North America,1972-05-01
302427,Male,John Sommerfield,THETFORD MINES,QC,Quebec,N9N 9N9,Canada,North America,1953-10-07
302571,Male,Carl Campbell,PONT ROUGE,QC,Quebec,H0H 0H0,Canada,North America,1957-01-06
302582,Female,Kristan Wilmes,WINDSOR,ON,Ontario,N9A 7A2,Canada,North America,1938-10-08
302645,Male,Eric Ortez,BROCKVILLE,ON,Ontario,K6V 4X4,Canada,North America,1985-11-07
302755,Male,Anthony Buchanan,GUELPH,ON,Ontario,N1G 153,Canada,North America,1950-10-03
302990,Male,Larry Branson,BRAMPTON,ON,Ontario,L6W 3H6,Canada,North America,1955-08-24
303085,Male,Willie Olson,TORONTO,ON,Ontario,M5J 2R8,Canada,North America,1979-10-09
303116,Female,Mary Schwager,CAMPBELL RIVER,BC,British Columbia,V9W 2L9,Canada,North America,1949-05-01
303506,Female,Gloria Cushman,TORONTO,ON,Ontario,M2J 3T7,Canada,North America,2000-07-26
303771,Female,Marla Vincent,EDMONTON,AB,Alberta,T5J 0K7,Canada,North America,1962-02-11
303782,Female,Florence Manriquez,IROQUOIS,ON,Ontario,K0E 1K0,Canada,North America,1976-01-29
303921,Male,John Orozco,RED DEER,AB,Alberta,T4N 5Z9,Canada,North America,1962-08-06
304034,Female,Jodie Crawford,TORONTO,ON,Ontario,M5J 2R8,Canada,North America,1975-12-25
304221,Male,Linwood Hudson,RED LAKE,ON,Ontario,P0V 2M0,Canada,North America,1948-03-07
304323,Female,Lisa Springer,EDMONTON,AB,Alberta,T5J 3N2,Canada,North America,1981-04-13
304576,Male,Ryan Cole,INDIAN HEAD,SK,Saskatchewan,S0G 2K0,Canada,North America,1936-05-19
304600,Female,Kyra Johnson,WINNIPEG,MB,Manitoba,R3C 0C4,Canada,North America,1983-08-16
304669,Male,Robert Roberts,EDMONTON,AB,Alberta,T5J 3N6,Canada,North America,1953-07-13
304863,Male,Kory Menard,VANCOUVER,BC,British Columbia,V6B 3K9,Canada,North America,1976-09-22
305010,Male,Bruce Lavin,BRANTFORD,ON,Ontario,N3T 2Z8,Canada,North America,1974-11-29
305074,Male,Leroy Langford,ST JEROME,QC,Quebec,S4P 3Y2,Canada,North America,1944-04-15
305153,Male,Peter Goodnight,SWIFT CURRENT,SK,Saskatchewan,S7K 1W8,Canada,North America,1977-09-23
305212,Male,Nathanael Gutierrez,GRANDE ENTREE,QC,Quebec,G0B 1H0,Canada,North America,1935-02-13
305226,Male,Patrick Brown,KANATA,ON,Ontario,K2K 1L9,Canada,North America,1975-01-16
305321,Male,Wilbur Clay,REGINA,SK,Saskatchewan,S4P 3Y2,Canada,North America,2000-05-03
305349,Male,David Grow,SURREY,BC,British Columbia,V3W 4N6,Canada,North America,1972-09-08
305369,Female,Gail McCulley,EDMONTON,AB,Alberta,T5J 2R4,Canada,North America,1995-09-21
305827,Female,Vivian Roberts,SURREY,BC,British Columbia,V3W 4E3,Canada,North America,1944-05-13
305926,Male,Timothy Rodriguez,CHICOUTIMI,QC,Quebec,G7H 4N3,Canada,North America,1983-09-02
305956,Female,Nancie Chestnut,MONTREAL,QC,Quebec,H3B 2M3,Canada,North America,1937-01-21
305962,Male,David Beegle,OTTAWA,ON,Ontario,K1Z 7B5,Canada,North America,1989-05-04
306301,Male,Daniel Bray,FOX CREEK,AB,Alberta,T0H 1P0,Canada,North America,1965-03-09
306354,Female,Millie Chase,MIDLAND,ON,Ontario,L4S 1V5,Canada,North America,1944-10-04
306444,Male,Ronald Lashbrook,HULL,QC,Quebec,J8Y 4B1,Canada,North America,1975-05-30
306521,Female,Kelly Primus,TORONTO,ON,Ontario,M4K 1A6,Canada,North America,1939-03-31
306809,Male,David Daniel,CAMBRAY,ON,Ontario,K0M 1E0,Canada,North America,2000-10-09
307023,Male,Samuel Moore,MONTREAL,QC,Quebec,H4J 1M9,Canada,North America,1991-04-22
307316,Male,David Smith,CHILLIWACK,BC,British Columbia,V2P 2M1,Canada,North America,1996-12-31
307595,Male,Steven Duncan,HUMBOLDT,SK,Saskatchewan,S7K 1W8,Canada,North America,1979-11-30
307671,Female,Marlene Cowley,CALGARY,AB,Alberta,T2P 0H3,Canada,North America,1993-05-24
307703,Female,Laura Anderson,LLOYDMINSTER,AB,Alberta,T9V 0L9,Canada,North America,2001-02-11
307767,Female,Crissy McCollum,BEETON,ON,Ontario,L0G 1A0,Canada,North America,1944-04-19
307838,Male,James Gustafson,VALLEYFIELD,QC,Quebec,J6T 4R2,Canada,North America,1960-05-10
307907,Female,Myrtle Giles,ST JEROME,QC,Quebec,S4P 3Y2,Canada,North America,1999-04-01
308410,Male,Pedro Wade,MONTREAL,QC,Quebec,H3C 5K4,Canada,North America,1981-04-06
308450,Male,Eric McCain,VICTORIA,BC,British Columbia,V8W 1B2,Canada,North America,1993-01-22
308523,Female,Tina Frost,WADENA,SK,Saskatchewan,S0A 4J0,Canada,North America,1958-09-25
308690,Female,Patricia Hamilton,TORONTO,ON,Ontario,M4P 1A6,Canada,North America,1993-10-30
308716,Female,Bernadette Nunez,UNIONVILLE,ON,Ontario,L3R 0L7,Canada,North America,1966-07-17
308773,Female,Sharon Calhoun,RED DEER,AB,Alberta,T4N 2A6,Canada,North America,2001-11-27
308825,Female,Linda Vancleave,LONDON,ON,Ontario,N6E 1A9,Canada,North America,1983-11-08
308827,Female,Diane Newman,TORONTO,ON,Ontario,M4P 1A6,Canada,North America,1963-06-30
308834,Male,Anthony Andrews,LONDON,ON,Ontario,N5W 2S9,Canada,North America,1959-03-03
308920,Male,Weldon Tetreault,VICTORIA,BC,British Columbia,V8W 1B2,Canada,North America,1973-10-10
309028,Female,Aletha Pam,WOODSTOCK,ON,Ontario,N4S 6J6,Canada,North America,1975-08-12
309363,Male,Dale Dash,HERSCHEL,SK,Saskatchewan,S4P 3Y2,Canada,North America,1997-10-08
309667,Female,Margorie Jones,BARRIE,ON,Ontario,L4M 3B1,Canada,North America,1976-07-19
309829,Male,Donald Pasco,LYTTON,BC,British Columbia,V0K 1Z0,Canada,North America,1936-03-20
309936,Female,Margaret Osborn,TORONTO,ON,Ontario,M5J 2R8,Canada,North America,1945-02-27
309994,Female,Jo Ebert,CHALK RIVER,ON,Ontario,K0J 1J0,Canada,North America,1965-04-17
310143,Male,Glenn Cisneros,WABIGOON,ON,Ontario,P0V 2W0,Canada,North America,1936-09-27
310464,Female,Megan Miller,TORONTO,ON,Ontario,M4P 1A6,Canada,North America,1964-04-28
310622,Male,Paul Perez,NEW WESTMINSTER,BC,British Columbia,V3M 6A1,Canada,North America,1940-06-20
310707,Male,Willie Wallace,MONTREAL,QC,Quebec,H3B 2M3,Canada,North America,1981-03-15
310779,Female,Maria Brown,BARRIE,ON,Ontario,L4M 4S7,Canada,North America,1988-07-03
310815,Female,Amber Khan,TORONTO,ON,Ontario,H3B 1S6,Canada,North America,1998-12-31
310861,Male,Gerard Carty,PRINCETON,BC,British Columbia,V0X 1W0,Canada,North America,1964-12-08
311312,Female,Jean Zuniga,MOOSE JAW,SK,Saskatchewan,S6H 7T1,Canada,North America,1958-11-22
311393,Female,Nancy Steele,COOKSVILLE,ON,Ontario,L5A 1V9,Canada,North America,1977-03-12
311493,Female,Blanca Benjamin,STRATHMORE,AB,Alberta,T0J 3H0,Canada,North America,1948-06-13
311539,Female,Meredith Lewis,ST GREGOIRE DE NICOLET,QC,Quebec,J3T 1A1,Canada,North America,1950-04-25
311561,Female,Velda Hicks,MONTREAL,QC,Quebec,H2X 1Y8,Canada,North America,1950-02-17
311575,Male,Patrick Vue,RIVIERE HEVA,QC,Quebec,J0Y 2H0,Canada,North America,1949-01-27
311640,Female,Jodi Iverson,MONCTON,NB,New Brunswick,E1C 1H6,Canada,North America,1948-03-11
311659,Male,Curtis Richardson,THORNHILL,ON,Ontario,L4J 1W2,Canada,North America,1954-09-12
311789,Female,Helga Alamo,PEACE RIVER,AB,Alberta,T8S 1V9,Canada,North America,1943-07-01
311805,Female,Mariann Brock,WILLIAMS LAKE,BC,British Columbia,V2G 1H9,Canada,North America,1950-11-19
311842,Male,Roger Laporte,OTTAWA,ON,Ontario,K1P 5M7,Canada,North America,1958-01-18
311990,Male,Herbert Harry,HAMILTON,ON,Ontario,L8N 3X3,Canada,North America,1964-02-14
312067,Female,Donna Johnson,LONGUEUIL,QC,Quebec,J4H 1M3,Canada,North America,1948-06-23
312249,Male,Melvin Wood,MALTON,ON,Ontario,L4T 1A8,Canada,North America,1943-03-09
312359,Female,Tara Garcia,BARRHEAD,AB,Alberta,T0G 0E0,Canada,North America,1987-01-26
312368,Female,Cathy Jasso,TORONTO,ON,Ontario,M4A 2M5,Canada,North America,1936-05-25
312432,Male,Mark Hammond,ST HYACINTHE,QC,Quebec,J2S 4Y8,Canada,North America,2001-08-12
312519,Male,Steven Smith,ST GERMAIN DE GRANTHAM,QC,Quebec,H0H 0H0,Canada,North America,1988-01-12
312530,Female,Denise Valencia,BARRIE,ON,Ontario,L4M 3B1,Canada,North America,1985-06-28
312608,Female,Mildred Jones,TORONTO,ON,Ontario,M5T 1T4,Canada,North America,1957-05-02
312652,Male,Steve Baker,CAMPBELLFORD,ON,Ontario,K0L 1L0,Canada,North America,1973-03-15
312676,Female,Vivian Conlon,MONTREAL,QC,Quebec,H3B 2M3,Canada,North America,1960-01-05
312796,Female,Margaret Bowen,HUNTSVILLE,ON,Ontario,P0A 1K0,Canada,North America,1998-07-05
313127,Male,William Baker,COOKSVILLE,ON,Ontario,L5A 1V9,Canada,North America,1982-08-20
313269,Male,James Wolfe,OLIVER,BC,British Columbia,V0H 1T0,Canada,North America,1960-10-19
313568,Male,William Battle,MOONBEAM,ON,Ontario,P0L 1V0,Canada,North America,1935-05-09
313633,Female,Janet Hayden,HALL BEACH,NU,Nunavut,X0A 0K0,Canada,North America,1964-07-27
313652,Male,Gregory Morris,CRAIGMYLE,AB,Alberta,T0J 0T0,Canada,North America,1966-03-08
313925,Male,Clinton Parks,TORONTO,ON,Ontario,M4W 1J7,Canada,North America,1948-02-12
313968,Male,Christopher Kemp,BURNABY,BC,British Columbia,V5B 3C9,Canada,North America,1966-05-19
314133,Female,Dalia Gaylord,DEUX RIVIERES,ON,Ontario,K0J 1R0,Canada,North America,1995-10-07
314239,Male,Pierre Castaneda,MONTREAL,QC,Quebec,H3B 4W8,Canada,North America,1947-04-23
314334,Male,Ramon Martinez,CALGARY,AB,Alberta,T2P 0H3,Canada,North America,1943-06-26
314470,Female,Georgia Roberts,WINDSOR,ON,Ontario,N8Y 4V1,Canada,North America,1969-01-17
314531,Male,John McReynolds,MONTREAL,QC,Quebec,H3C 5K4,Canada,North America,1954-02-08
314545,Female,Dessie Jaeger,OTTAWA,ON,Ontario,K1Z 7B5,Canada,North America,1965-05-25
314740,Female,Phyllis Pruitt,MONTREAL,QC,Quebec,H3C 5K4,Canada,North America,1939-01-15
314877,Male,Roger Griffith,TORONTO,ON,Ontario,M4P 1A6,Canada,North America,2000-10-19
315096,Male,Johnny Clarke,TROIS RIVIERE,QC,Quebec,G9A 4J4,Canada,North America,1936-05-15
315108,Female,Sally Erwin,KIMBERLEY,BC,British Columbia,V0B 1T0,Canada,North America,1958-05-15
315445,Female,Nadine Durand,BRANTFORD,ON,Ontario,N3R 7W5,Canada,North America,1968-07-13
315725,Female,Paula McMichael,TORONTO,ON,Ontario,M9C 3J5,Canada,North America,1939-04-02
315729,Female,Janet Bishop,WHISTLER,BC,British Columbia,V0N 1B0,Canada,North America,1939-05-12
315768,Female,Shirley Starling,ST GEDEON DE BEAUCE,QC,Quebec,G0M 1T0,Canada,North America,1959-08-24
316235,Female,Sharon Richardson,WINDSOR,ON,Ontario,N9A 7A2,Canada,North America,1946-08-30
316341,Male,Beau Miller,EDSON,AB,Alberta,T7E 1V0,Canada,North America,1973-09-16
316425,Female,Amanda Salcedo,CRANBROOK,BC,British Columbia,V1C 2R9,Canada,North America,1950-10-30
316485,Female,Mary Parshall,ROLPHTON,ON,Ontario,K0J 2H0,Canada,North America,1977-03-28
316518,Female,Jackie Hubbard,OKOTOKS,AB,Alberta,T0L 0T0,Canada,North America,1968-12-09
316566,Male,Darren Gossett,CALGARY,AB,Alberta,T2P 0W4,Canada,North America,1948-01-17
317143,Male,Eric Goodman,KELOWNA,BC,British Columbia,V1Y 8H2,Canada,North America,1979-01-17
317235,Female,Irene Bodkin,REGINA,SK,Saskatchewan,S4P 3Y2,Canada,North America,1986-04-24
317259,Male,Tommy Luttrell,OWEN SOUND,ON,Ontario,N4K 2N7,Canada,North America,1943-12-11
317276,Female,Danielle Lindeman,THORNHILL,ON,Ontario,L4J 1W2,Canada,North America,1981-12-28
317620,Female,Lesli Divito,WINDSOR,ON,Ontario,N9A 7A2,Canada,North America,1940-12-13
317894,Male,Ryan Zavala,BALMERTOWN,ON,Ontario,P0V 1C0,Canada,North America,1991-05-28
317971,Male,Roy Klar,BARRIE,ON,Ontario,L4M 3B1,Canada,North America,1940-03-29
318016,Male,Anthony Warrick,OTTAWA,ON,Ontario,K1Z 7B5,Canada,North America,1975-01-03
318058,Female,Nicole Weber,LETHBRIDGE,AB,Alberta,T1J 2J7,Canada,North America,1964-10-01
318123,Male,Ronald Cleghorn,EDMONTON,AB,Alberta,T5J 2R4,Canada,North America,1999-06-16
318856,Male,Jeffery Carter,WYOMING,ON,Ontario,N0N 1T0,Canada,North America,1976-09-25
318893,Female,Kelli Roberts,KASLO,BC,British Columbia,V0G 1K0,Canada,North America,1962-07-09
318902,Female,Thelma Pendergraft,TORONTO,ON,Ontario,M3J 2J1,Canada,North America,1961-09-29
318935,Male,Marc Jessee,ALEXANDRA,PE,Prince Edward Island,C1B 0P3,Canada,North America,1977-06-24
318980,Female,Carmel Perez,CALGARY,AB,Alberta,T2V 2W2,Canada,North America,1960-09-22
319137,Female,Joan Santana,TORONTO,ON,Ontario,M4P 1A6,Canada,North America,1993-06-27
319202,Female,Laura Diaz,CALGARY,AB,Alberta,T2V 2W2,Canada,North America,1938-03-29
319477,Female,Victoria Coffey,WHITE RIVER,ON,Ontario,P0M 3G0,Canada,North America,1944-07-16
319579,Female,Cheryl McBride,VEGREVILLE,AB,Alberta,T0B 4L0,Canada,North America,1966-11-15
319689,Female,Mary Paschke,VANCOUVER,BC,British Columbia,V6B 3K9,Canada,North America,1972-01-07
319845,Female,Terri Wheeler,KAMLOOPS,BC,British Columbia,V2B 3J5,Canada,North America,1981-07-11
320030,Female,Sandra Seymore,THESSALON,ON,Ontario,P0R 1L0,Canada,North America,1966-06-05
320073,Male,Jose Pigg,QUEBEC,QC,Quebec,G1E 2L3,Canada,North America,1983-06-11
320314,Male,Bill Stack,VANCOUVER,BC,British Columbia,V6B 3K9,Canada,North America,1946-11-12
320342,Female,Thresa Marx,REPULSE BAY,NU,Nunavut,X0C 0H0,Canada,North America,1978-04-12
320355,Male,Steve Corral,TORONTO,ON,Ontario,M4W 1J7,Canada,North America,1958-05-04
320652,Female,Lisa Jimenez,TORONTO,ON,Ontario,M4E 2V5,Canada,North America,1992-03-31
320854,Female,Janie Berry,CALGARY,AB,Alberta,T2P 0W4,Canada,North America,1946-03-06
320919,Female,Pamela Garvey,SURREY,BC,British Columbia,V3T 4Y5,Canada,North America,1953-12-12
320954,Female,Christine Lawyer,SURREY,BC,British Columbia,V3W 4N6,Canada,North America,1966-07-27
321221,Female,Karen White,VANCOUVER,BC,British Columbia,V6B 3K9,Canada,North America,1953-09-09
321291,Male,Donald Dolby,ELFROS,SK,Saskatchewan,S4P 3Y2,Canada,North America,1968-07-13
321310,Female,Heather Collins,SAULT STE MARIE,ON,Ontario,P6A 1Z2,Canada,North America,1937-03-19
321313,Female,Beatrice Taylor,VANCOUVER,BC,British Columbia,V6B 3K9,Canada,North America,1981-03-03
321432,Female,Veronika Jackson,TORONTO,ON,Ontario,M4W 1J7,Canada,North America,1942-07-19
321501,Male,Theodore Lamar,OTTAWA,ON,Ontario,K1P 5M7,Canada,North America,1962-10-26
321675,Female,Claire Nye,MONTREAL,QC,Quebec,H3B 4W8,Canada,North America,2001-03-23
321814,Female,Eula Rosales,HESPELER,ON,Ontario,N3C 2V3,Canada,North America,1950-07-23
321954,Male,James Todd,LONDON,ON,Ontario,N0N 0N0,Canada,North America,1940-06-21
322136,Female,Michele Wang,TORONTO,ON,Ontario,M3B 2W6,Canada,North America,1946-05-23
322186,Male,James Gutierrez,LUTSELK'E,NT,Northwest Territories,X0E 1A0,Canada,North America,1969-04-12
322486,Male,Maurice Zarate,NEW WESTMINSTER,BC,British Columbia,V3L 3C1,Canada,North America,1945-05-08
322558,Female,Helen Cooper,ST CATHARINES,ON,Ontario,L2R 3H6,Canada,North America,1981-04-19
322616,Male,Ricky Gibson,CALGARY,AB,Alberta,T2P 0H3,Canada,North America,1994-03-19
322714,Female,Mary Killingsworth,QUEBEC,QC,Quebec,G1R 1B8,Canada,North America,1993-03-23
322734,Female,Elizabeth Cox,OTTAWA,ON,Ontario,K2G 3K2,Canada,North America,1989-08-21
322806,Male,Joshua Free,VICTORIA,BC,British Columbia,V8W 2H9,Canada,North America,1992-05-26
322907,Female,Carol Heintz,SHERBROOKE,QC,Quebec,J1H 1R4,Canada,North America,1973-01-20
322936,Female,Brenda Diehl,LACHUTE,QC,Quebec,J8H 2J7,Canada,North America,1945-05-10
322971,Male,Melvin Butler,UNIONVILLE,ON,Ontario,L3R 0L7,Canada,North America,1984-12-05
323084,Male,Stephen Norton,BURNABY,BC,British Columbia,V5B 3C9,Canada,North America,1952-07-14
323119,Male,James Adame,VICTORIA,BC,British Columbia,V8W 2H9,Canada,North America,1997-01-25
323150,Male,William Ellenberger,STANDARD,AB,Alberta,T0J 3G0,Canada,North America,1979-08-26
323390,Female,Jacqueline Bonfiglio,MONTREAL,QC,Quebec,H4J 1M9,Canada,North America,1944-07-05
